idhh	idperson	idfather	idmother	idpartner	idorighh	idorigperson	dag	dgn	dms	dcz	ddi	ddt	dwt	dsu00	dsu01	dsu02	dct	dec	deh	dey	dew	drgn1	dcu	les	lcs	lfs	lin	lindi	liwmy	lhw	liwwh	loc	lpemy	lse	lunmy	lowas	yivwg	yem	kfb	ypp	yse	bed	bun	phl	pdi	poa	psu	kivho	yiy	yprrt	ypr	ypt	bsa	bho	tpr	yot	yds	tad	bch00	bchba	bch	bma	bfapl	khooo	yemmy	kfbmy	ysemy	bunmy	pdimy	phlmy	poamy	psumy	tis	byr	byrmy	amrrm	amrtn	afc	xmp	xpp	xhc	xhcrt	xhcmomi	xhcmomc	amoyl	amolv	xhcot
5449	544901	0	0	544902	5449	544901	48	1	2	1	0	22008	323.8871	0	0	0	2	0	3	12	1977	3	0	3	1	50	3	9	12	38	396	8	0	0	0	0	12.62748	2079.325	0	0	0	0	0	0	0	0	0	263.3428	0	0	0	0	0	0	0	0	4961.926	0	0	0	0	0	0	28.54167	12	0	0	0	0	0	0	0	2062.574	0	0	4	1	0	0	0	217.3208	0	74.875	220.125	1993	82500	142.4458
5449	544902	0	0	544901	5449	544902	44	0	2	1	0	22008	323.8871	0	0	0	2	0	2	9	1979	3	0	3	1	50	3	9	12	38	348	4	0	0	0	0	14.8913	2452.1	0	0	0	0	0	0	0	0	0	263.3428	0	0	0	0	0	0	0	0	0	0	100	0	100	0	0	28.54167	12	0	0	0	0	0	0	0	2062.574	0	0	4	1	0	0	0	217.3208	0	74.875	220.125	1993	82500	142.4458
5449	544903	544901	544902	0	5449	544903	19	1	1	1	0	22008	323.8871	0	0	0	2	0	3	12	2006	3	0	3	0	50	3	3	12	38	60	7	0	0	0	0	14.53284	2393.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2062.574	0	0	4	1	0	0	0	0	0	0	0	0	0	0
5449	544904	544901	544902	0	5449	544904	14	1	1	1	-1	22008	323.8871	0	0	0	2	3	1	6	2005	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2062.574	0	0	4	1	0	0	0	0	0	0	0	0	0	0
5451	545101	0	0	0	5451	545101	45	0	2	1	0	22008	158.227	0	0	0	2	0	5	16	1985	3	0	3	0	50	3	7	12	36	276	2	0	0	0	0	17.61216	2747.497	302.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621.208	0	534	0	534	0	0	0	12	12	0	0	0	0	0	0	873.1639	0	0	7	3	0	0	0	1098	825	0	0	0	0	273
5451	545102	0	545101	0	5451	545102	17	1	1	1	0	22008	158.227	0	0	0	2	4	2	9	2005	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	10.28955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873.1639	0	0	7	3	0	0	0	0	0	0	0	0	0	0
5451	545103	0	545101	0	5451	545103	15	0	1	1	-1	22008	158.227	0	0	0	2	4	2	9	2007	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	873.1639	0	0	7	3	0	0	0	0	0	0	0	0	0	0
5451	545104	0	545101	0	5451	545104	10	0	1	1	-1	22008	158.227	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	873.1639	0	0	7	3	0	0	0	0	0	0	0	0	0	0
5452	545201	0	0	545203	5452	545201	29	1	1	1	0	22008	547.1215	0	0	0	2	0	2	9	1993	3	0	3	0	5	3	4	12	38	144	5	0	0	0	0	12.53745	2064.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2988.848	0	96	0	96	0	0	0	12	0	0	0	0	0	0	0	1301.603	0	0	3	3	0	0	0	486.5	336.5	0	0	0	0	150
5452	545202	545201	545203	0	5452	545202	7	0	1	1	-1	22008	547.1215	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1301.603	0	0	3	3	0	0	0	0	0	0	0	0	0	0
5452	545203	0	0	545201	5452	545203	28	0	1	1	0	22008	547.1215	0	0	0	2	0	3	12	1999	3	0	3	0	50	3	7	12	36	108	4	0	0	0	0	13.65353	2129.95	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	1301.603	0	0	3	3	0	0	0	486.5	336.5	0	0	0	0	150
5453	545301	0	0	545302	5453	545301	55	1	2	1	0	22008	231.5973	0	0	0	2	0	2	9	1968	3	0	3	0	50	3	3	12	32	444	7	0	0	0	0	20.84748	2890.85	102.3333	0	0	0	0	0	0	0	0	265.5171	0	0	0	0	0	0	0	0	5778.925	0	0	0	0	0	0	43.54167	12	12	0	0	0	0	0	0	2707.365	0	0	4	2	0	0	0	218.5417	0	0	0	0	0	218.5417
5453	545302	0	0	545301	5453	545302	53	0	2	1	0	22008	231.5973	0	0	0	2	0	2	9	1970	3	0	5	0	0	0	0	0	0	360	5	0	0	12	0	16.01534	0	0	0	0	0	695.1396	0	0	0	0	265.5171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.54167	0	0	0	12	0	0	0	0	2707.365	0	0	4	2	0	0	0	218.5417	0	0	0	0	0	218.5417
5453	545303	545301	545302	545304	5453	545303	27	0	2	1	0	22008	231.5973	0	0	0	2	0	5	16	2003	3	0	3	0	50	3	10	12	45	48	2	0	0	0	0	11.17025	2178.199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2707.365	0	0	4	2	0	0	0	0	0	0	0	0	0	0
5453	545304	0	0	545303	5453	545304	23	1	2	1	0	22008	231.5973	0	0	0	2	0	3	12	2003	3	0	3	0	50	3	3	12	40	60	7	0	0	0	0	15.70442	2722.1	102.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	2707.365	0	0	4	2	0	0	0	0	0	0	0	0	0	0
5454	545401	0	0	545402	5454	545401	36	1	2	1	0	22008	574.8928	0	0	0	2	0	3	12	1993	3	0	3	1	50	3	6	12	38	180	4	0	0	0	0	12.17571	2004.933	130	0	0	0	0	0	0	0	0	252.1408	0	0	0	0	0	0	0	0	2810.019	0	0	0	0	0	0	36.25	12	12	0	0	0	0	0	0	1368.598	0	0	4	1	0	0	0	371.0793	0	216.375	65.125	2007	115000	154.7043
5454	545402	0	0	545401	5454	545402	33	0	2	1	1	22008	574.8928	0	0	0	2	0	5	16	2007	3	0	8	0	5	3	4	9	40	156	2	0	0	0	0	16.72064	2173.684	0	0	0	0	0	0	0	0	0	252.1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.25	9	0	0	0	0	0	0	0	1368.598	0	0	4	1	0	0	0	371.0793	0	216.375	65.125	2007	115000	154.7043
5455	545501	0	0	0	5455	545501	70	0	2	1	0	22008	613.2672	0	0	0	2	0	5	16	1956	3	0	4	0	0	0	0	0	0	396	-1	12	0	0	0	16.83711	0	0	0	0	0	0	0	0	1874.525	0	440.1417	11.66936	0	0	0	0	0	0	0	1775.592	0	0	0	0	0	0	50.58333	0	0	0	0	0	0	12	0	110.6029	0	0	10	2	4000.925	0	0	156.07	0	0	0	0	0	156.07
5458	545801	0	0	0	5458	545801	47	1	1	1	0	22008	849.4196	0	0	0	2	0	0	0	1974	3	0	3	0	50	3	11	12	38	324	7	0	0	0	0	10.63071	1750.523	0	0	0	0	0	0	0	0	0	0	17.56915	0	0	0	0	0	0	0	1174.512	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	593.5809	0	0	2	3	6023.707	0	0	543.5	390	0	0	0	0	153.5
5459	545901	0	0	0	5459	545901	49	0	4	2	0	22008	581.778	0	0	0	2	0	3	12	1976	3	0	3	0	0	0	0	0	0	264	3	0	0	12	0	16.28273	0	0	0	0	0	850	0	0	0	0	313.6248	38.4198	0	0	0	0	0	0	0	888.4198	0	0	0	0	0	0	45.83333	0	0	0	12	0	0	0	0	0	0	0	8	1	13172.5	0	0	598.5503	0	256	183	2005	75000	342.5503
5460	546001	0	0	0	5460	546001	52	1	1	1	0	22008	853.8241	0	0	0	2	0	3	12	1974	3	0	5	0	0	0	0	0	0	180	7	0	0	12	0	17.31961	0	0	0	0	0	900	0	0	0	0	323.4247	7.662441	300	300	0	0	0	0	0	1207.662	0	0	0	0	0	0	29.16667	0	0	0	12	0	0	0	0	0	0	0	2	2	2627.123	0	0	181.1667	0	0	0	0	0	181.1667
5461	546101	0	0	546102	5461	546101	61	1	2	1	0	22008	421.2525	0	0	0	2	0	5	16	1967	3	0	2	0	4	3	4	12	55	468	1	0	1	0	0	23.8309	0	0	0	208.3333	0	0	0	0	0	0	143.1296	52.60772	0	0	0	0	0	0	0	198.8946	0	0	0	0	0	0	44.375	0	0	12	0	0	0	0	0	114.6542	0	0	7	2	18036.93	0	0	233.6667	0	0	0	0	0	233.6667
5461	546102	0	0	546101	5461	546102	60	0	2	1	0	22008	421.2525	0	0	0	2	0	5	16	1969	3	0	9	0	0	0	0	0	0	36	-1	0	0	0	0	13.91897	0	0	0	0	0	0	0	0	0	0	143.1296	52.60772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.375	0	0	0	0	0	0	0	0	114.6542	0	0	7	2	18036.93	0	0	233.6667	0	0	0	0	0	233.6667
5462	546201	0	546202	0	5462	546201	23	1	1	2	0	22008	289.5151	0	0	0	2	0	2	9	1991	3	0	5	0	0	0	0	0	0	24	7	0	0	12	0	11.95072	0	0	0	0	0	820	0	0	0	0	0	0	0	0	0	0	0	0	0	1970.979	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	-60.97917	0	0	6	2	0	0	0	0	0	0	0	0	0	0
5462	546202	0	0	0	5462	546202	67	0	5	2	0	22008	289.5151	0	0	0	2	0	1	6	1951	3	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	8.944706	0	0	0	0	0	0	0	0	1090	0	375.6454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.33333	0	0	0	0	0	0	12	12	-60.97917	0	0	6	2	0	0	0	252.8333	0	0	0	0	0	252.8333
5463	546301	0	0	546303	5463	546301	42	1	4	1	0	22008	439.6414	0	0	0	2	0	2	9	1980	3	0	3	0	7	3	3	12	38	336	7	0	0	0	0	15.18371	2500.25	0	0	0	0	0	0	0	0	0	396.211	17.97257	0	0	0	0	0	0	0	3157.617	0	107	0	107	0	0	38.75	12	0	0	0	0	0	0	0	1092.442	0	0	6	1	6162.023	125	0	610.6653	0	336.8333	136.1667	2003	75000	273.832
5463	546302	546301	546303	0	5463	546302	6	0	1	1	-1	22008	439.6414	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1092.442	0	0	6	1	0	0	0	0	0	0	0	0	0	0
5463	546303	0	0	546301	5463	546303	41	0	4	1	0	22008	439.6414	0	0	0	2	0	3	12	1985	3	0	3	0	4	3	3	12	32	252	9	0	0	0	0	12.4894	1731.863	0	0	0	0	0	0	0	0	0	0	17.97257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1092.442	0	0	6	1	6162.023	0	0	0	0	0	0	0	0	0
5464	546401	0	0	0	5464	546401	44	1	2	2	0	22008	555.9514	0	0	0	2	0	2	9	1979	3	0	3	0	5	3	3	12	38	348	9	0	0	0	0	18.21063	2998.684	0	0	0	61.66667	0	0	0	0	0	494.9147	1.173152	0	0	0	0	0	0	0	2975.354	0	840	0	840	0	0	75	12	0	0	0	0	0	0	0	926.1694	0	0	9	1	402.2237	0	0	425.0285	0	64.91666	260.0833	1997	37500	360.1119
5464	546402	546401	0	0	5464	546402	21	1	1	2	0	22008	555.9514	0	0	0	2	6	3	12	2005	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	12.40524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926.1694	0	0	9	1	0	0	0	0	0	0	0	0	0	0
5464	546403	546401	0	0	5464	546403	16	1	1	2	0	22008	555.9514	0	0	0	2	4	2	9	2007	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.967471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926.1694	0	0	9	1	0	0	0	0	0	0	0	0	0	0
5464	546404	546401	0	0	5464	546404	9	1	1	2	-1	22008	555.9514	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	926.1694	0	0	9	1	0	0	0	0	0	0	0	0	0	0
5464	546405	546401	0	0	5464	546405	7	0	1	2	-1	22008	555.9514	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	926.1694	0	0	9	1	0	0	0	0	0	0	0	0	0	0
5465	546501	0	0	546502	5465	546501	39	1	4	1	0	22008	380.6203	0	0	0	2	0	3	12	1987	3	0	3	1	15	3	9	12	36	228	9	0	0	0	0	14.2362	2220.847	0	0	0	0	0	0	0	0	0	214.2326	2.813693	0	0	0	0	0	0	0	3167.794	0	0	0	0	0	0	10.41667	12	0	0	0	0	0	0	0	1199.606	0	0	7	1	964.6948	0	0	221.7821	0	24.95833	87.54166	1993	45000	196.8238
5465	546502	0	0	546501	5465	546502	42	0	4	1	0	22008	380.6203	0	0	0	2	0	3	12	1984	3	0	3	0	35	3	11	12	31	288	5	0	0	0	0	16.11607	2164.926	0	0	0	0	0	0	0	0	0	214.2326	2.813693	0	0	0	0	0	0	0	0	0	99	0	99	0	0	10.41667	12	0	0	0	0	0	0	0	1199.606	0	0	7	1	964.6948	123	0	221.7821	0	24.95833	87.54166	1993	45000	196.8238
5465	546503	0	546502	0	5465	546503	16	1	1	1	0	22008	380.6203	0	0	0	2	3	1	6	2004	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.304936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199.606	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5466	546601	0	0	0	5466	546601	27	0	1	2	0	22008	501.1634	0	0	0	2	0	2	9	2001	3	0	5	0	0	0	0	0	0	12	9	0	0	12	1	11.00258	0	0	0	0	0	900	0	0	0	0	263.7432	0	0	0	0	0	0	0	0	1020.653	0	120	0	120	0	0	0	0	0	0	12	0	0	0	0	-.6525	0	0	4	4	0	0	0	362.5	198	0	0	0	0	164.5
5466	546602	0	546601	0	5466	546602	5	0	1	2	-1	22008	501.1634	0	0	0	2	1	0	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	-.6525	0	0	4	4	0	0	0	0	0	0	0	0	0	0
5467	546701	0	0	546702	5467	546701	77	1	2	1	0	22008	518.8454	0	0	0	2	0	0	0	1944	3	0	4	0	0	0	0	0	0	336	-1	12	0	0	0	11.33988	0	0	0	0	0	0	0	0	1230	0	169.6793	1.652821	0	0	0	0	0	0	0	1233.306	0	0	0	0	0	0	29.91667	0	0	0	0	0	0	12	0	0	0	0	6	2	566.6815	0	0	91.73333	0	0	0	0	0	91.73333
5467	546702	0	0	546701	5467	546702	71	0	2	1	0	22008	518.8454	0	0	0	2	0	1	6	1946	3	0	4	0	0	0	0	0	0	72	-1	0	0	0	0	8.895907	0	0	0	0	0	0	0	0	0	0	169.6793	1.652821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.91667	0	0	0	0	0	0	0	0	0	0	0	6	2	566.6815	0	0	91.73333	0	0	0	0	0	91.73333
5468	546801	0	0	0	5468	546801	72	1	4	1	0	22008	280.8936	0	0	0	2	0	0	0	1948	3	0	4	0	0	0	0	0	0	600	-1	12	0	0	0	14.24049	0	0	0	0	0	0	0	0	1050	0	134.7394	0	0	0	0	0	0	0	0	1064.006	0	0	0	0	0	0	38.91667	0	0	0	0	0	0	12	0	-14.00583	0	0	2	2	0	0	0	242.2749	0	0	0	0	0	242.2749
5469	546901	0	0	546903	5469	546901	33	0	1	1	0	22008	536.1738	0	0	0	2	0	5	16	1997	3	1	3	0	35	3	4	12	38	120	4	0	0	0	0	15.0621	2480.225	110	0	0	0	0	0	0	0	0	549.0479	110.9972	225	225	0	0	0	0	0	4869.407	0	80	0	80	0	75	141.8333	12	12	0	0	0	0	0	0	1826.713	0	0	6	1	38056.17	0	0	593.3667	0	192.1667	226.8333	2003	60000	401.2
5469	546902	546903	546901	0	5469	546902	1	1	1	1	-1	22008	536.1738	0	0	0	2	1	0	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1826.713	0	0	6	1	0	0	0	0	0	0	0	0	0	0
5469	546903	0	0	546901	5469	546903	33	1	1	1	0	22008	536.1738	0	0	0	2	0	5	16	1996	3	1	3	0	35	3	3	12	38	120	1	0	0	0	0	20.58037	3388.9	93.6275	0	0	0	0	0	0	0	0	0	110.9972	225	225	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	1826.713	0	0	6	1	38056.17	0	0	0	0	0	0	0	0	0
5470	547001	0	0	547002	5470	547001	58	1	4	1	0	22008	341.3067	0	0	0	2	0	3	12	1968	3	0	3	1	15	3	3	12	36	468	9	0	0	0	0	16.19906	2527.053	0	0	0	6.25	0	0	0	0	0	179.8557	0	0	0	0	0	0	0	0	2332.192	0	0	0	0	0	0	13.125	12	0	0	0	0	0	0	0	651.6945	0	0	6	2	0	0	0	121.9167	0	0	0	0	0	121.9167
5470	547002	0	0	547001	5470	547002	47	0	4	1	0	22008	341.3067	0	0	0	2	0	1	6	1974	3	0	3	0	15	3	3	6	15	84	9	0	0	6	0	6.666667	216.6667	0	0	0	0	125	0	0	0	0	179.8557	0	0	0	7.916667	0	0	0	0	0	0	101	0	101	0	0	13.125	6	0	0	5	0	0	0	0	651.6945	0	0	6	2	0	0	0	121.9167	0	0	0	0	0	121.9167
5470	547003	0	547002	0	5470	547003	16	1	1	1	0	22008	341.3067	0	0	0	2	3	1	6	2003	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651.6945	0	0	6	2	0	0	0	0	0	0	0	0	0	0
5471	547101	0	0	547102	5471	547101	29	1	2	1	0	22008	509.402	0	0	0	2	0	3	12	2001	3	0	7	0	5	3	4	1	23	84	3	0	0	0	0	16.85619	140	0	0	0	0	356.8383	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.167	0	323.3333	70.91666	394.25	0	0	0	1	0	0	11	0	0	0	0	8.171653	0	0	9	3	0	0	0	418.5	300	0	0	0	0	118.5
5471	547102	0	0	547101	5471	547102	24	0	2	1	1	22008	509.402	0	0	0	2	0	2	9	2000	3	0	8	0	0	0	0	0	0	24	-1	0	0	0	0	10.61051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.3333	474.6667	0	0	0	0	0	0	0	0	0	8.171653	0	0	9	3	0	0	0	418.5	300	0	0	0	0	118.5
5471	547103	547101	547102	0	5471	547103	4	0	1	1	-1	22008	509.402	0	0	0	2	1	0	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8.171653	0	0	9	3	0	0	0	0	0	0	0	0	0	0
5471	547104	547101	547102	0	5471	547104	3	0	1	1	-1	22008	509.402	0	0	0	2	1	0	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8.171653	0	0	9	3	0	0	0	0	0	0	0	0	0	0
5471	547105	547101	547102	0	5471	547105	0	0	1	1	-1	22008	509.402	0	0	0	2	1	0	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8.171653	0	0	9	3	0	0	0	0	0	0	0	0	0	0
5473	547301	0	0	547302	5473	547301	77	1	2	1	0	22008	492.6942	0	0	0	2	0	1	6	1944	3	0	4	0	0	0	0	0	0	612	-1	12	0	0	0	12.80457	0	0	0	0	0	0	0	0	1099.156	0	161.1924	11.39168	0	0	0	0	0	0	0	1715.955	0	0	0	0	0	0	20.29167	0	0	0	0	0	0	12	0	133.2483	0	0	5	2	3905.719	0	0	118.0417	0	0	0	0	0	118.0417
5473	547302	0	0	547301	5473	547302	76	0	2	1	0	22008	492.6942	0	0	0	2	0	1	6	1945	3	0	4	0	0	0	0	0	0	552	-1	12	0	0	0	12.76116	0	0	0	0	0	0	0	0	727.2639	0	161.1924	11.39168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.29167	0	0	0	0	0	0	12	0	133.2483	0	0	5	2	3905.719	0	0	118.0417	0	0	0	0	0	118.0417
5475	547501	0	0	547502	5475	547501	49	1	4	1	0	22008	417.4299	0	0	0	2	0	2	9	1973	3	0	2	0	1	3	3	12	60	348	5	0	2	0	0	19.08715	0	0	0	3000	0	0	0	0	0	0	419.2778	0	0	0	10.41667	0	0	0	0	2863.141	0	91.66666	0	91.66666	0	0	39.16667	0	0	12	0	0	0	0	0	1482.543	0	0	7	1	0	150	0	704.8061	0	211.3333	238.6667	2005	62500	493.4728
5475	547502	0	0	547501	5475	547502	34	0	4	1	0	22008	417.4299	0	0	0	2	0	4	14	1993	3	0	3	0	50	3	12	12	24	180	9	0	0	0	0	13.40001	1393.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1482.543	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5475	547503	0	547502	0	5475	547503	8	0	1	1	-1	22008	417.4299	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1482.543	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5476	547601	0	0	547602	5476	547601	59	1	2	2	0	22008	453.9625	0	0	0	2	0	5	16	1969	3	0	3	1	50	3	10	12	38	456	2	0	0	0	0	18.93598	3118.125	0	0	0	0	0	0	0	0	0	447.5801	40.24615	0	0	0	0	0	0	0	2279.742	0	0	0	0	0	0	70.66666	12	0	0	0	0	0	0	0	918.875	0	0	7	2	13798.68	0	0	438.3333	0	0	0	0	0	438.3333
5476	547602	0	0	547601	5476	547602	55	0	2	2	0	22008	453.9625	0	0	0	2	0	3	12	1969	3	0	9	0	0	0	0	0	0	0	-1	0	0	0	0	11.45081	0	0	0	0	0	0	0	0	0	0	0	40.24615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918.875	0	0	7	2	13798.68	0	0	0	0	0	0	0	0	0
5477	547701	0	0	547702	5477	547701	46	1	2	1	0	22008	572.332	0	0	0	2	0	3	12	1981	3	0	5	0	5	3	4	12	18	312	8	0	0	0	1	16.66667	1300	0	0	0	0	0	0	0	0	0	290.9778	3.453319	0	0	0	0	0	0	0	4206.907	0	516.6667	0	516.6667	0	0	43.875	12	0	0	0	0	0	0	0	1364.167	0	0	7	1	1183.995	0	0	167.3335	0	15.16667	252.8333	1993	50000	152.1668
5477	547702	0	0	547701	5477	547702	40	0	2	1	0	22008	572.332	0	0	0	2	0	5	16	1990	3	0	3	1	50	3	3	12	38	204	2	0	0	0	0	22.7581	3747.5	76.5	0	0	0	0	0	0	0	0	290.9778	3.453319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.875	12	12	0	0	0	0	0	0	1364.167	0	0	7	1	1183.995	0	0	167.3335	0	15.16667	252.8333	1993	50000	152.1668
5477	547703	547701	547702	0	5477	547703	12	1	1	1	-1	22008	572.332	0	0	0	2	3	1	6	2007	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1364.167	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5477	547704	547701	547702	0	5477	547704	10	0	1	1	-1	22008	572.332	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1364.167	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5477	547705	547701	547702	0	5477	547705	6	0	1	1	-1	22008	572.332	0	0	0	2	2	0	0	-1	3	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1364.167	0	0	7	1	0	0	0	0	0	0	0	0	0	0
5478	547801	0	0	547802	5478	547801	50	0	2	1	0	22008	449.7507	0	0	0	2	0	5	16	1978	3	0	3	0	50	3	11	12	32	360	3	0	0	0	0	24.26214	3364.35	0	0	0	0	54.16667	0	0	0	0	274.727	0	0	0	0	0	0	0	0	4486.422	0	105	0	105	0	0	29.58333	12	0	0	5	0	0	0	0	2056.794	0	0	7	1	0	0	0	223.4433	0	66.79166	308.2083	1997	100000	156.6516
5478	547802	0	0	547801	5478	547802	40	1	2	1	0	22008	449.7507	0	0	0	2	0	5	16	1989	3	0	3	0	50	3	11	12	40	180	3	0	0	0	0	17.42135	3019.7	0	0	0	0	0	0	0	0	0	274.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.58333	12	0	0	0	0	0	0	0	2056.794	0	0	7	1	0	0	0	223.4433	0	66.79166	308.2083	1997	100000	156.6516
